EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,label,subject_id,start_idx,end_idx
10.056162902008133,15.964159287467968,19.03329107721619,16.159819210570177,37.32543328288136,-22.325543264923137,59.65097654780449,383.5950044555254,-1.0085740559676726,12.252293937174048,13.812936340767733,13.776065792806405,21.438247235338977,-25.487574767053445,46.92582200239242,349.02305634071536,3,S7,19511,19766
-22.780973066325828,33.36036738948768,37.51277854828043,29.80328539882249,44.78529464390312,-80.10687278952152,124.89216743342465,566.343199347572,-28.247329039632373,34.034344756608384,53.72444848812688,45.69906746838648,47.25919497599688,-128.1240250185545,175.38321999455138,561.488164271364,2,S7,20028,20283
-13.347799354014988,42.6522171063755,47.77507625086175,45.87258618369594,75.28180158659609,-87.93088841226701,163.21268999886308,528.1496477943805,109.36509020039767,109.36509020039767,215.94959579827423,186.20823013738385,726.0549267224029,0.6521268451327517,725.4027998772701,1650.5321968596877,3,S7,20292,20547
-52.37878241210086,52.37878241210086,54.3823928133784,14.62558720648111,-19.46204322376324,-87.93088841226701,68.46884518850376,465.2373542204196,20.05622354707905,20.27717804924689,28.367562092624254,20.061567139894244,77.79590821926999,-3.710014242734816,81.5059224620048,377.96145957469867,3,S7,20420,20675
-58.00453409873876,58.00453409873876,59.2745527912026,12.204369405475951,-20.67622209773478,-84.18985111855919,63.51362902082441,386.3800639209081,5.215042944214757,9.75546925494032,11.797151645612974,10.581876678528472,27.14067838966161,-22.321831023058227,49.46250941271983,425.36102420024935,3,S7,20548,20803
162.13953785268393,187.83756278703905,207.35093397896904,129.24852063706132,267.0619829638963,-65.36977931152514,332.4317622754214,703.0635757451086,-6.141418466428766,14.086722088826605,17.99341330620463,16.912891580924583,30.88970718694033,-37.740131233667455,68.6298384206078,409.25010356981807,1,S7,20824,21079
-67.43337910976268,67.43337910976268,69.8689954547993,18.287042070870505,-33.50092371144042,-101.39394464011882,67.8930209286784,449.1347046613704,19.327476126326225,108.28809970890956,179.37448761539775,178.3301866591093,636.3778239442203,-97.07747267812344,733.4552966223437,1610.0143367913272,3,S7,21331,21586
-48.06959623152339,48.55086652567807,55.23018792453532,27.197197949748404,16.706708593584377,-101.39394464011882,118.1006532337032,433.5524717459733,-57.91237717705969,72.81873126505428,78.45449950216126,52.92697858216163,224.61359423643088,-112.13810068937602,336.7516949258069,643.9617185558543,3,S7,21459,21714
-3.9347442854933696,24.716863382901067,28.928885496459262,28.66004541997497,51.65738299210137,-53.08901731145277,104.74640030355414,448.62161018121753,-78.57646468241356,78.57646468241356,79.90057063371006,14.485868479518418,-49.34602468638055,-112.13810068937602,62.792076002995465,453.9009341225521,3,S7,21587,21842
-134.5204851417342,140.2409965641076,158.00759888809404,82.8893261138808,40.11344227627502,-227.3217402879636,267.43518256423863,590.9731835133255,72.29924750883077,99.73158476165024,103.46582208146351,74.01347950643785,150.17698420257025,-70.41426566365783,220.59124986622808,592.5851117717641,1,S7,21861,22116
