EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
117.21314891725001,117.21314891725001,117.38861374370194,6.4159455710456195,130.9336763024737,99.01412695807483,31.919549344398888,204.75431377779194,-47.40584020041619,47.40584020041619,48.57432028861813,10.59013250124202,-1.5951434919088063,-60.32312026895901,58.7279767770502,248.06086606658803,S1,3,17325,17580
132.08468959003193,132.08468959003193,132.8835473962527,14.548949945513343,158.68672656867247,106.48604321565757,52.200683353014895,223.0958892375172,-43.973110913802486,43.973110913802486,44.526703329024606,6.999487546484761,-31.09690738232225,-60.32312026895901,29.22621288663676,200.25479518508484,S1,3,17453,17708
-79.76967344512042,253.6215906927303,282.69739713400344,271.2095454529565,180.04717082510652,-430.7349936277632,610.7821644528697,854.4963887270711,-42.7586148051108,103.15520118370642,107.16684408356558,98.26715285780602,81.37506051909652,-139.55385549653147,220.92891601562798,483.89262507800447,S1,2,17971,18226
194.81302914788972,194.81302914788972,196.90569288214476,28.631024494784942,278.7003796774577,159.96560870376632,118.73477097369138,450.1130287758697,37.8264776943053,147.74166080237327,233.48363614241018,230.3991448150874,744.6009810251735,-125.36474221090239,869.9657232360759,1786.2720160994406,S1,3,18235,18490
184.22469489969984,184.22469489969984,184.76285495612453,14.091641517240685,223.47342340945792,165.7269167037099,57.74650670574803,313.1536379407846,-69.26020883529003,69.86718530507744,73.30774496766615,24.02184306701707,26.819511528699444,-97.93605633455975,124.75556786325919,286.246377912953,S1,3,18363,18618
174.18776183129438,174.18776183129438,174.2959406591466,6.139915183535597,190.476132735616,159.55478401202927,30.921348723586732,246.49060848454084,-83.12357166579707,83.12357166579707,83.33475200114307,5.9289733186376345,-69.53936212131958,-97.93605633455975,28.396694213240167,257.38097689733473,S1,3,18491,18746
-250.96615164377224,305.85199143836223,317.1994822827887,193.9884076164973,164.87509333114778,-374.320719990662,539.1958133218097,744.8307948023851,69.77451711122845,98.29559458330783,99.50490030842406,70.94182086248067,129.78239214678985,-88.0687950301561,217.85118717694593,446.8683014778862,S1,1,18765,19020
18.63743308241427,32.91533060822271,41.820668843920984,37.4381413888488,108.38113634073476,-45.09645120264796,153.47758754338273,384.43157242069435,50.269539933384834,132.3540214523378,223.02273800071708,217.28348998536987,740.2916538121729,-105.33047816353945,845.6221319757124,1749.98487177891,S1,3,19272,19527
-23.095867985868733,26.337689799109423,30.22968120519509,19.504217691234093,25.348296001469052,-55.33042905796451,80.67872505943356,247.02122046881902,-36.560030800032386,44.04556308576934,46.75060164991241,29.137311175355162,98.04593812972854,-59.71589610140065,157.7618342311292,327.1403394879518,S1,3,19400,19655
-47.92720803480819,47.92720803480819,50.16108577865369,14.802609786171839,-21.646007138169256,-77.64072224616936,55.99471510800011,216.1661575722718,-47.168511182068876,47.168511182068876,47.644278672981706,6.716311721159374,-29.848626873448378,-59.71589610140065,29.867269227952274,215.5829434241173,S1,3,19528,19783
